Sindicato,Convenção,Título da Cláusula,Resumo,Cláusula Completa
"SINDICATO DOS NUTRICIONISTAS NO ESTADO DA BAHIA - SINDNUT","2025-2027","CLÁUSULA DÉCIMA QUINTA - AVISO PRÉVIO","Resumo: Empregados demitidos sem justa causa terão direito ao aviso prévio conforme previsto na legislação vigente.","Aos empregados despedidos sem justa causa será concedido o aviso prévio na forma da lei. 3/10"
"SINDICATO DOS NUTRICIONISTAS NO ESTADO DA BAHIA - SINDNUT","2025-2027","CLÁUSULA DÉCIMA SEXTA - ADICIONAL NOTURNO","Adicional noturno de 40% para instituições na capital e 35% no interior, aplicado ao trabalho entre 22h e 5h.","O adicional será pago na base de 40% (quarenta por cento) sobre o valor da hora normal trabalhada, para as instituições estabelecidas na capital e 35% (trinta e cinco por cento) para as instituições estabelecidas no interior. PARÁGRAFO ÚNICO - Considera-se como trabalho noturno o estritamente realizado entre 22:00 as 05:00 horas."
"SINDICATO DOS NUTRICIONISTAS NO ESTADO DA BAHIA - SINDNUT","2025-2027","CLÁUSULA DÉCIMA SÉTIMA - LIBERAÇÃO DO DIRIGENTE SINDICAL","Dirigentes sindicais têm direito à liberação remunerada para atuação, assegurando até dois por empresa, sem prejuízo salarial.","e o Secretário, e mais 01 (um) diretor por empresa até o limite de 02 (dois), excluído deste PARÁGRAFO PRIMEIRO - Fica assegurado o benefício a outros diretores titulares que já estejam liberados. PARÁGRAFO SEGUNDO - Em qualquer das hipóteses acima mencionadas, não haverá prejuízo dos vencimentos e vantagens."
"SINDICATO DOS NUTRICIONISTAS NO ESTADO DA BAHIA - SINDNUT","2025-2027","CLÁUSULA DÉCIMA OITAVA - RELAÇÃO DE EMPREGADOS","Empregadores devem fornecer ao sindicato, em até 15 dias após descontos, cópias das guias de contribuição sindical, taxa assistencial e relação dos descontos mensais.","As entidades empregadoras colocarão a disposição do sindicato dos empregados as cópias das guias de contribuição sindical e taxa assistencial, no prazo de 15 (quinze) dias, após os descontos pertinentes, inclusive a relação dos descontos mensais dos associados."
"SINDICATO DOS NUTRICIONISTAS NO ESTADO DA BAHIA - SINDNUT","2025-2027","CLÁUSULA DÉCIMA NONA - CONVÊNIOS","Empregadores podem firmar convênios com farmácias, óticas e drogarias para venda a empregados, com descontos em folha, sem configurar salário indireto.","As entidades empregadoras poderão firmar convênios com farmácias, óticas e drogarias para a venda e cobrança dos seus artigos e produtos, diretamente aos seus empregados e sob a total responsabilidade destes. PARÁGRAFO ÚNICO - As entidades empregadoras poderão descontar na folha de pagamento de seus empregados os valores correspondentes ao quanto acima mencionado que em hipótese alguma configurará salário indireto."
"SINDICATO DOS NUTRICIONISTAS NO ESTADO DA BAHIA - SINDNUT","2025-2027","CLÁUSULA VIGÉSIMA - ESCALA DE TRABALHO","Empregados podem cumprir jornadas em escalas de plantão variadas, com horas normais mesmo em domingos/feriados, intervalo de 1h a cada 12h e compensação via banco de horas.","Os empregados com carga horária semanal de 24, 36, 40 ou 44 horas poderão cumpri-la em escala de plantão de 6 horas, 8 horas, 12 horas ou 24 horas, desde quando seja de conveniência dos respectivos serviços e respeitada a carga horária mensal contratual. PARÁGRAFO PRIMEIRO - Faculta-se ao empregador estabelecer a escala de trabalho de 12x24, 12x36, 12x48 ou 24x72 e em escalas de plantão de 21 horas (Serviço Diurno/ Noturno) em quaisquer dos setores, integral ou parcialmente, dos estabelecimentos vinculados à categoria econômica do SINDIFIBA, observando-se: a) Para aqueles empregados que trabalharem sob as denominadas “escalas de plantão”, as 12 (doze) ou 24 (vinte e quatro) horas de prestação de serviço serão entendidas como horas normais, inclusive no labor em dias considerados como domingos e feriados, ficando esclarecido igualmente que não serão caracterizadas e remuneradas como horas 4/10 extras, inclusive as horas trabalhadas na eventualidade de vir a ser ultrapassada a carga horária contratual, desde que o excesso de horas trabalhadas seja compensado na forma estabelecida no banco de horas. b) Fica assegurado para os trabalhadores que atuam em escalas de plantão um intervalo de 1 (uma) hora a cada 12 (doze) horas de trabalho, para repouso e refeição, a ser gozado na oportunidade indicada pela empresa e compatível com a disponibilidade do serviço em execução (artigo 71 e parágrafos da CLT). c) As empresas integrantes da categoria econômica que possuem refeitórios em suas unidades, ficam autorizadas a reduzir o intervalo intrajornada de que trata o artigo 71, S 3º da CLT, na forma do quanto disposto pela Portaria nº 1.095 do Ministério do Trabalho e Emprego - MTE, respeitado o limite mínimo exigido de 30 (trinta) minutos. PARÁGRAFO SEGUNDO - Excepcionalmente poderá ser admitido o plantão de 24 horas. PARÁGRAFO TERCEIRO - As partes acordam pela possibilidade de implantação do regime de trabalho de 12x24 e 12x48, de acordo com a carga horária contratada e se dará nos seguintes moldes: o trabalho será iniciado com uma jornada de 12h seguida de uma folga de 24h, no dia seguinte ocorrerá novo labor em jornada de 12h, acompanhada de uma folga de 48h. PARÁGRAFO QUARTO - Para a apuração das horas extras a serem pagas ou compensadas não serão levadas em consideração as trocas de plantão efetuadas entre os empregados, ainda que estas trocas impliquem em excesso a carga horária semanal. As instituições permitirão por conveniência institucional e consenso entre as partes o limite máximo de 5 (cinco) trocas por mês, inclusive para as jornadas de 12x24, 12x36 e 12x48, escalas mistas (Serviço Diurno/Noturno), devendo obedecer a política interna de cada instituição, a troca de plantão somente poderá ser realizada caso o empregado tenha descansado, no mínimo, onze horas consecutivas. PARÁGRAFO QUINTO - As instituições integrantes da categoria econômica representada pelo SINDIFIBA ficam autorizadas a funcionarem em domingos e feriados, devendo, entretanto, estabelecerem escalas de folgas compensatórios na forma estabelecida no banco de horas, não se aplicando o art. 386 da CLT. PARÁGRAFO SEXTO - Conforme artigos 611 -A inciso XII (Acordos e Convenções Coletivas), e 189 e seguintes da CLT (Atividades insalubres), fica estabelecido a todos abrangidos pela respectiva convenção coletiva, o trabalho e a prorrogação da jornada nas atividades descritas nos artigos supracitados."
"SINDICATO DOS NUTRICIONISTAS NO ESTADO DA BAHIA - SINDNUT","2025-2027","CLÁUSULA VIGÉSIMA PRIMEIRA - BANCO DE HORAS","Instituições podem adotar banco de horas com compensação em até 6 meses, informar trabalhadores, incluir compensação nas férias e pagar horas não compensadas na rescisão.","As Instituições integrantes da categoria econômica representadas pelo SINDIFIBA ficam autorizadas a adotar o sistema de compensação de horas trabalhadas, através do qual o excesso de horas em um ou mais dias possa ser compensado pela correspondente diminuição da jornada em outro dia, de maneira que tal regime não exceda prazo máximo de 6 (seis) meses. PARÁGRAFO PRIMEIRO - As entidades empregadoras deverão disponibilizar aos trabalhadores as informações trabalhadas no mês, caso solicitado, possibilitando aos mesmos o controle do número de horas a serem compensados. 5/10 PARÁGRAFO SEGUNDO - Ficam as entidades empregadoras autorizadas a utilizar-se da compensação no período destinado a concessão de férias, adicionando-se ao período de gozo efetivo das férias os dias correspondentes a compensação ora destacada. PARÁGRAFO TERCEIRO - As faltas assim como os atrasos injustificados serão descontados conforme legislação aplicável ou política Institucional. PARÁGRAFO QUARTO - Na hipótese de rescisão do contrato de trabalho, as horas trabalhadas e não compensadas serão pagas na rescisão."
"SINDICATO DOS NUTRICIONISTAS NO ESTADO DA BAHIA - SINDNUT","2025-2027","CLÁUSULA VIGÉSIMA SEGUNDA - HORAS EXTRAS","Horas extras serão pagas com adicional de 65%, ou 100% em domingos e feriados, podendo ser compensadas conforme acordo da convenção.","O adicional de horas extras será pago na razão de 65% (sessenta e cinco por cento) sobre a hora normal, assim considerada todas aquelas trabalhadas além da jornada legal ou fixada por função. PARÁGRAFO PRIMEIRO - Fica ajustado, com base no artigo 7º, inciso XIIl, da Constituição Federal vigente, que as horas laboradas sobre jornada poderão ser objeto de compensação na forma ajustada nesta convenção. PARÁGRAFO SEGUNDO - Nos dias de domingos e feriados, o adicional de horas extras será à razão de 100% (cem por cento)."
"SINDICATO DOS NUTRICIONISTAS NO ESTADO DA BAHIA - SINDNUT","2025-2027","CLÁUSULA VIGÉSIMA TERCEIRA - COMPENSAÇÃO - SÁBADOS/DOMINGOS/FERIADOS","Empregadores podem compensar horas de sábados, domingos ou feriados com acréscimo durante a semana, respeitando a carga horária contratual no mesmo ou no mês seguinte.","As entidades empregadoras poderão compensar o dia de sábado, domingo ou feriados com O acréscimo correspondente de horas durante a semana, dentro do próprio mês ou, mês subsequente, observada sempre a carga horária contratual."
"SINDICATO DOS NUTRICIONISTAS NO ESTADO DA BAHIA - SINDNUT","2025-2027","CLÁUSULA VIGÉSIMA QUARTA - CONTROLE DE JORNADA","Empregadores podem usar sistemas eletrônicos alternativos para controle da jornada, conforme Portaria 373/2011 do MTE.","As entidades empregadoras poderão adotar sistemas alternativos de controle da jornada de trabalho, eletrônico, conforme estabelece a Portaria 373 de 25/02/2011-MTE."
"SINDICATO DOS NUTRICIONISTAS NO ESTADO DA BAHIA - SINDNUT","2025-2027","CLÁUSULA VIGÉSIMA QUINTA - GARANTIA DE EMPREGO DA GESTANTE","Empregadas gestantes têm garantia de emprego desde a comunicação da gravidez até 30 dias após a licença, com suspensão de aviso prévio se comprovada a gestação.","Empregadas gestantes terão o emprego garantido, desde a comunicação da gravidez, com a apresentação do atestado médico oficial, até 30 (trinta) dias após o término da licença previdenciária. PARÁGRAFO PRIMEIRO - A empregada que, estando grávida, receber aviso prévio, deverá no curso do mesmo, apresentar atestado médico comprobatório da gravidez ao setor de pessoal devendo a empresa tornar sem efeito o dito aviso prévio. PARÁGRAFO SEGUNDO - Na hipótese do aviso prévio ser indenizado, a comprovação de que trata o parágrafo anterior deverá efetuar-se antes de ser concretizado o efetivo desligamento da gestante, para fins de continuação no emprego. 6/10"
"SINDICATO DOS NUTRICIONISTAS NO ESTADO DA BAHIA - SINDNUT","2025-2027","CLÁUSULA VIGÉSIMA SEXTA - ALIMENTAÇÃO","Empregadores com refeitório devem fornecer alimentação gratuita a empregados em plantão de 12h, sem integrar salário, mantendo benefícios já praticados.","As entidades empregadoras que possuem refeitórios fornecerão aos seus empregados, que laboram em regime de plantão de 12 (doze) horas, alimentação gratuita, desde que seja do seu interesse o cumprimento desta jornada. PARÁGRAFO PRIMEIRO - As entidades empregadoras que já praticam o benefício da alimentação permanecerão concedendo na forma ora vigente, inclusive no que se refere a ceia e desjejum dos plantões noturnos. PARÁGRAFO SEGUNDO - O fornecimento de tal alimentação não configura salário indireto e não integrará o salário do empregado que a receba, para qualquer fim."
"SINDICATO DOS NUTRICIONISTAS NO ESTADO DA BAHIA - SINDNUT","2025-2027","CLÁUSULA VIGÉSIMA SÉTIMA - VALE TRANSPORTE","Vale transporte será fornecido conforme as normas legais vigentes.","O vale transporte será concedido conforme a legislação vigente."
"SINDICATO DOS NUTRICIONISTAS NO ESTADO DA BAHIA - SINDNUT","2025-2027","CLÁUSULA VIGÉSIMA OITAVA - ACESSO DE DIRIGENTE SINDICAL","Dirigentes sindicais, com identificação, têm acesso a locais definidos para comunicação com empregados.","Os dirigentes sindicais, mediante identificação, terão acesso aos locais previamente determinados para comunicação com os empregados."
"SINDICATO DOS NUTRICIONISTAS NO ESTADO DA BAHIA - SINDNUT","2025-2027","CLÁUSULA VIGÉSIMA NONA - CONDUÇÃO","Transporte gratuito esporádico fornecido pela empresa em eventos anormais não será computado como hora in-itinere nem salário utilidade.","No caso da entidade empregadora fornecer gratuitamente condução para transporte do empregado, do trabalho para casa e vice-versa, esporadicamente por ocasião de eventos anormais, esse tempo de percurso não será considerado para efeito de hora in-itinere, nem será considerado salário utilidade."
"SINDICATO DOS NUTRICIONISTAS NO ESTADO DA BAHIA - SINDNUT","2025-2027","CLÁUSULA TRIGÉSIMA - DATA BASE","A data base da categoria permanece em 1º de maio para reajustes e negociações salariais.","A data base da categoria fica mantida em 1º de maio."
"SINDICATO DOS NUTRICIONISTAS NO ESTADO DA BAHIA - SINDNUT","2025-2027","CLÁUSULA TRIGÉSIMA PRIMEIRA - DESCONTOS","Empregadores podem descontar em folha contribuições sindicais e outras parcelas autorizadas pelo trabalhador, respeitando sua manifestação.","As entidades empregadoras poderão descontar, em folha, além das contribuições sindicais, outras parcelas que sejam do interesse do trabalhador, desde que devidamente autorizadas, ressalvada, quanto à manifestação do empregado."
"SINDICATO DOS NUTRICIONISTAS NO ESTADO DA BAHIA - SINDNUT","2025-2027","CLÁUSULA TRIGÉSIMA SEGUNDA - CARTA DE REFERÊNCIA","Empresas devem entregar carta de referência aos empregados desligados sem justa causa no momento da rescisão.","Em casos de desligamento de empregados, sem justa causa, as empresas entregarão aos empregados carta de referência no ato da rescisão do Contrato de Trabalho."
