Sindicato,Convenção,Título da Cláusula,Resumo,Cláusula Completa
SINDICATO DOS FARMACÊUTICOS DO ESTADO DA BAHIA – SINDIFARMA,CONVENÇÃO COLETIVA DE TRABALHO 2024/2025,CLÁUSULA SEXTA - PAGAMENTO DE SALÁRIO FORA DO PRAZO,"Multa diária de 0,5% do salário por atraso após o 5º dia útil.","O não pagamento do salário mensal até o 5º (quinto) dia útil do mês subsequente ao trabalhado, acarretará multa de 0,5% (meio porcento) ao dia sobre o valor do salário por dia de atraso, limitada a 10% (dez porcento), excluindo-se o DSR (Descanso Semanal Remunerado)."
SINDICATO DOS FARMACÊUTICOS DO ESTADO DA BAHIA – SINDIFARMA,CONVENÇÃO COLETIVA DE TRABALHO 2024/2025,CLÁUSULA SÉTIMA - INDENIZAÇÃO ADICIONAL,"Indenização adicional para demissões sem justa causa nos 30 dias pré-data base.","A indenização adicional prevista no art. 9º da Lei 6.708/79 e 9º da Lei 7.238/84, será paga ao empregado demitido sem justa causa, nos 30 (trinta) dias que antecedem a data base de 1º de maio."
SINDICATO DOS FARMACÊUTICOS DO ESTADO DA BAHIA – SINDIFARMA,CONVENÇÃO COLETIVA DE TRABALHO 2024/2025,CLÁUSULA OITAVA - SALÁRIO DO SUBSTITUTO,"Substituto por mais de 30 dias tem direito ao mesmo salário do substituído (excluindo vantagens pessoais).","O empregado admitido para ocupar o lugar de outro, desligado ou ausente por prazo igual ou superior a 30 (trinta) dias, sem percepção de seus salários, terá direito ao mesmo salário do substituído, excluindo-se as vantagens pessoais."
SINDICATO DOS FARMACÊUTICOS DO ESTADO DA BAHIA – SINDIFARMA,CONVENÇÃO COLETIVA DE TRABALHO 2024/2025,CLÁUSULA NONA - ABONO POR TEMPO DE SERVIÇO,"Abono de 10% do salário por quinquênio trabalhado, limitado a 5 quinquênios.","Será concedido ao empregado que completar cada quinquênio de trabalho na mesma empresa, um abono equivalente a 10% (dez por cento) de seu salário, limitado a 5 (cinco) quinquênios."
SINDICATO DOS FARMACÊUTICOS DO ESTADO DA BAHIA – SINDIFARMA,CONVENÇÃO COLETIVA DE TRABALHO 2024/2025,CLÁUSULA DÉCIMA - ADIANTAMENTO DE 13º SALÁRIO,"Permite solicitação de adiantamento da 1ª parcela do 13º salário nas férias.","O empregado poderá solicitar o adiantamento da primeira parcela do 13º Salário por ocasião de suas férias, desde que requerido com no mínimo 30 (trinta) dias antes do início das férias."
SINDICATO DOS FARMACÊUTICOS DO ESTADO DA BAHIA – SINDIFARMA,CONVENÇÃO COLETIVA DE TRABALHO 2024/2025,CLÁUSULA DÉCIMA PRIMEIRA - VALE-TRANSPORTE,"Vale-transporte concedido quinzenal ou mensalmente até o 3º dia útil, com adiantamento em pecúnia ou crédito em folha, sem ser salário-utilidade.","O vale transporte será concedido quinzenal ou mensalmente até o 3º (terceiro) dia útil posterior à data de cadastramento de cada empresa no SETPS de forma integral para os 15 (quinze) ou 30 (trinta) dias subsequentes, respectivamente, de conformidade com a legislação, facultando-se ao empregador a antecipação do valor correspondente diretamente em pecúnia ou através de crédito em folha de pagamento e não será considerado salário utilidade."
SINDICATO DOS FARMACÊUTICOS DO ESTADO DA BAHIA – SINDIFARMA,CONVENÇÃO COLETIVA DE TRABALHO 2024/2025,CLÁUSULA DÉCIMA SEGUNDA - JORNADA DE TRABALHO,"Estabelece jornadas de trabalho (24h, 30h, 36h ou 44h semanais) e suas compensações.","Ficam estabelecidas as jornadas de trabalho de 4 horas diárias (24 horas semanais), 5 horas diárias (30 horas semanais), 6 horas diárias (36 horas semanais) ou 8 horas diárias (44 horas semanais). Parágrafo Primeiro: É facultado às empresas adotar jornadas flexíveis como 12x24, 12x36, 12x48, 24x72, com horas normais, inclusive em domingos e feriados, desde que compensadas via banco de horas. Parágrafo Segundo: Assegura-se intervalo de 1 hora a cada 12 horas de trabalho, admitindo-se plantão de 24 horas. Parágrafo Terceiro: Trocas de plantão entre empregados (limitado a 5 por mês) não configuram horas extras. Parágrafo Quarto: Empresas podem funcionar em domingos e feriados com folgas compensatórias ou banco de horas. Parágrafo Quinto: Nenhuma contratação será inferior ao salário praticado, salvo plano de cargos e salários. Parágrafo Sexto: Autorizada a prorrogação em atividades insalubres, respeitando banco de horas e adicionais."
SINDICATO DOS FARMACÊUTICOS DO ESTADO DA BAHIA – SINDIFARMA,CONVENÇÃO COLETIVA DE TRABALHO 2024/2025,CLÁUSULA DÉCIMA TERCEIRA - BANCO DE HORAS,"Permite compensação de horas em até 6 meses, com regras para férias, faltas e rescisão.","As entidades empregadoras representadas pelo SINDIFIBA ficam autorizadas a adotar o sistema de banco de horas, permitindo que o excesso de horas trabalhadas em um ou mais dias seja compensado com diminuição da jornada em outro dia, no prazo máximo de 6 meses. Parágrafo Primeiro: Após 3 meses da assinatura da convenção, as empresas devem disponibilizar aos empregados as informações mensais sobre horas trabalhadas. Parágrafo Segundo: A compensação pode ocorrer no período de férias, adicionando dias. Parágrafo Terceiro: Faltas e atrasos injustificados serão descontados conforme legislação ou política institucional. Parágrafo Quarto: Em caso de rescisão, as horas não compensadas serão pagas na rescisão."
SINDICATO DOS FARMACÊUTICOS DO ESTADO DA BAHIA – SINDIFARMA,CONVENÇÃO COLETIVA DE TRABALHO 2024/2025,"CLÁUSULA DÉCIMA QUARTA - SÁBADOS, DOMINGOS E FERIADOS","Permite compensação de trabalho nesses dias com acréscimo de horas durante a semana.","As instituições poderão compensar o trabalho realizado aos sábados, domingos e feriados com acréscimo correspondente de horas durante a semana, dentro do mesmo mês ou no mês subsequente, respeitando a carga horária contratual."
SINDICATO DOS FARMACÊUTICOS DO ESTADO DA BAHIA – SINDIFARMA,CONVENÇÃO COLETIVA DE TRABALHO 2024/2025,CLÁUSULA DÉCIMA QUINTA - HORAS EXTRAS,"Horas extras serão pagas com 75% em dias úteis e 100% em feriados e DSR.","As horas excedentes em dias úteis, não compensadas, serão remuneradas com adicional de 75%. Parágrafo Primeiro: As horas trabalhadas em dias de repouso semanal remunerado ou feriados oficiais, não compensadas, serão remuneradas com adicional de 100%. Parágrafo Segundo: Em caso de obrigatoriedade legal de pagamento de piso salarial (como PL 1.559/2021), as empresas poderão aplicar os adicionais conforme a legislação vigente."
SINDICATO DOS FARMACÊUTICOS DO ESTADO DA BAHIA – SINDIFARMA,CONVENÇÃO COLETIVA DE TRABALHO 2024/2025,CLÁUSULA DÉCIMA SEXTA - ADICIONAL NOTURNO,"Adicional noturno de 25% sobre a hora normal, entre 22h e 5h, incluindo hora noturna reduzida.","O trabalho noturno, compreendido entre 22h (vinte e duas horas) e 5h (cinco horas) do dia seguinte, será remunerado com adicional de 25% (vinte e cinco por cento) sobre a hora normal. Parágrafo Único: A hora noturna será computada como de 52 (cinquenta e dois) minutos e 30 (trinta) segundos."
SINDICATO DOS FARMACÊUTICOS DO ESTADO DA BAHIA – SINDIFARMA,CONVENÇÃO COLETIVA DE TRABALHO 2024/2025,CLÁUSULA DÉCIMA SÉTIMA - ADICIONAL DE INSALUBRIDADE,"Adicional de insalubridade de 20% sobre o salário base.","Fica estabelecido o adicional de insalubridade no percentual de 20% (vinte por cento) sobre o salário base, para os empregados que trabalham em condições insalubres."
SINDICATO DOS FARMACÊUTICOS DO ESTADO DA BAHIA – SINDIFARMA,CONVENÇÃO COLETIVA DE TRABALHO 2024/2025,CLÁUSULA DÉCIMA OITAVA - ADICIONAL DE PERICULOSIDADE,"Adicional de periculosidade de 30% sobre o salário, nas condições da NR 16 e do Decreto nº 93.412/86.","Qualquer trabalho em condições de periculosidade, conforme regulamentado pela Norma Regulamentadora nº 16 (NR 16) do Ministério do Trabalho e Emprego e pelo Decreto nº 93.412/86, garante ao trabalhador um adicional de 30% (trinta por cento) sobre o salário, sem os acréscimos resultantes de gratificações, prêmios ou participações nos lucros da empresa."
SINDICATO DOS FARMACÊUTICOS DO ESTADO DA BAHIA – SINDIFARMA,CONVENÇÃO COLETIVA DE TRABALHO 2024/2025,CLÁUSULA DÉCIMA NONA - ABONO DE FALTAS,"Abono de 2 dias por falecimento de parentes próximos e ausência justificada para consultas.","Serão abonadas as faltas do empregado em caso de falecimento de pais, filhos, cônjuge ou companheiro(a), irmãos, avós e netos, por até 2 (dois) dias úteis. Parágrafo Único: Serão consideradas justificadas as ausências para consultas médicas, exames e terapias, mediante apresentação de atestado ou declaração de comparecimento."
SINDICATO DOS FARMACÊUTICOS DO ESTADO DA BAHIA – SINDIFARMA,CONVENÇÃO COLETIVA DE TRABALHO 2024/2025,CLÁUSULA VIGÉSIMA - VALE-REFEIÇÃO/ALIMENTAÇÃO,"Empresas fornecerão vale-refeição/alimentação no valor de R$ 250,00 mensais." ,"As empresas concederão aos empregados vale-refeição/alimentação no valor de R$ 250,00 (duzentos e cinquenta reais) mensais, com reajuste anual pela data-base da categoria."
SINDICATO DOS FARMACÊUTICOS DO ESTADO DA BAHIA – SINDIFARMA,CONVENÇÃO COLETIVA DE TRABALHO 2024/2025,CLÁUSULA VIGÉSIMA PRIMEIRA - JORNADA DE TRABALHO,"Estabelece jornadas de 24h, 36h ou 44h semanais, com possibilidade de escalas como 12x36 e 24x72.","Ficam estabelecidas as jornadas de trabalho de 4 horas diárias (24 horas semanais), 6 horas diárias (36 horas semanais) ou 8 horas diárias (44 horas semanais). Parágrafo Primeiro: Faculta-se ao empregador estabelecer escalas como 12x24, 12x36, 12x48, 24x72 e escalas mistas (SD/SN), sendo as horas consideradas normais, inclusive em domingos e feriados, desde que compensadas via banco de horas. Parágrafo Segundo: É assegurado intervalo de 1 hora a cada 12 horas de trabalho. Parágrafo Terceiro: Admite-se plantão de 24 horas. Parágrafo Quarto: Trocas de plantão entre empregados não serão consideradas para cálculo de horas extras, com limite de 5 trocas por mês. Parágrafo Quinto: As empresas podem funcionar em domingos e feriados, com folgas compensatórias. Parágrafo Sexto: Nenhum farmacêutico poderá ser contratado por salário inferior ao praticado anteriormente, salvo plano de cargos e salários. Parágrafo Sétimo: Fica autorizada a prorrogação da jornada em atividades insalubres, conforme CLT, respeitando banco de horas e cláusula de horas extras."
SINDICATO DOS FARMACÊUTICOS DO ESTADO DA BAHIA – SINDIFARMA,CONVENÇÃO COLETIVA DE TRABALHO 2024/2025,CLÁUSULA VIGÉSIMA SEGUNDA - BANCO DE HORAS,"Permite compensação de horas em até 6 meses, com regras para férias, faltas e rescisão.","As entidades empregadoras representadas pelo SINDIFIBA ficam autorizadas a adotar o sistema de banco de horas, permitindo que o excesso de horas trabalhadas em um ou mais dias seja compensado com diminuição da jornada em outro dia, no prazo máximo de 6 meses. Parágrafo Primeiro: Após 3 meses da assinatura da convenção, as empresas devem disponibilizar aos empregados as informações mensais sobre horas trabalhadas. Parágrafo Segundo: A compensação pode ocorrer no período de férias, adicionando dias. Parágrafo Terceiro: Faltas e atrasos injustificados serão descontados conforme legislação ou política institucional. Parágrafo Quarto: Em caso de rescisão, as horas não compensadas serão pagas na rescisão."
SINDICATO DOS FARMACÊUTICOS DO ESTADO DA BAHIA – SINDIFARMA,CONVENÇÃO COLETIVA DE TRABALHO 2024/2025,"CLÁUSULA VIGÉSIMA TERCEIRA - SÁBADOS, DOMINGOS E FERIADOS","Permite compensação de trabalho nesses dias com acréscimo de horas durante a semana.","As instituições poderão compensar o trabalho realizado aos sábados, domingos e feriados com acréscimo correspondente de horas durante a semana, dentro do mesmo mês ou no mês subsequente, respeitando a carga horária contratual."
SINDICATO DOS FARMACÊUTICOS DO ESTADO DA BAHIA – SINDIFARMA,CONVENÇÃO COLETIVA DE TRABALHO 2024/2025,CLÁUSULA VIGÉSIMA QUARTA - HORAS EXTRAS,"Horas extras serão pagas com 75% em dias úteis e 100% em feriados e DSR.","As horas excedentes em dias úteis, não compensadas, serão remuneradas com adicional de 75%. Parágrafo Primeiro: As horas trabalhadas em dias de repouso semanal remunerado ou feriados oficiais, não compensadas, serão remuneradas com adicional de 100%. Parágrafo Segundo: Em caso de obrigatoriedade legal de pagamento de piso salarial (como PL 1.559/2021), as empresas poderão aplicar os adicionais conforme a legislação vigente."
SINDICATO DOS FARMACÊUTICOS DO ESTADO DA BAHIA – SINDIFARMA,CONVENÇÃO COLETIVA DE TRABALHO 2024/2025,CLÁUSULA VIGÉSIMA QUINTA - ADICIONAIS E VANTAGENS,"Adicionais e vantagens serão pagos no mês subsequente ao trabalhado, devidamente atualizados.","Os adicionais e vantagens pessoais a que os empregados tenham direito dentro do mês trabalhado serão pagos no mês subsequente, desde que devidamente atualizados."
SINDICATO DOS FARMACÊUTICOS DO ESTADO DA BAHIA – SINDIFARMA,CONVENÇÃO COLETIVA DE TRABALHO 2024/2025,CLÁUSULA VIGÉSIMA SEXTA - INSALUBRIDADE,"Adicional de insalubridade de 20% sobre o salário base, com ressalva para implementação de piso salarial.","Fica estabelecido o adicional de insalubridade no percentual de 20% sobre o salário base. Parágrafo Único: Em caso de obrigatoriedade do pagamento do piso para os trabalhadores e efetivamente implementado pela PL 1.559/2021, ou qualquer outra normativa legal que estabeleça piso para categoria de farmacêuticos, as empresas, no que concerne a essa cláusula, ficam autorizadas a pagarem apenas o adicional previsto em lei vigente."
SINDICATO DOS FARMACÊUTICOS DO ESTADO DA BAHIA – SINDIFARMA,CONVENÇÃO COLETIVA DE TRABALHO 2024/2025,CLÁUSULA VIGÉSIMA SEXTA (I) - RESPONSÁVEL SUBSTITUTO,"Farmácia Hospitalar com mais de 4h diárias exige responsável substituto. Responsabilidade em caso de descumprimento e registro de carga horária no CRF.","No caso da Farmácia Hospitalar de responsabilidade técnica do farmacêutico permanecer funcionando mais 4 horas diárias, deverá ser mantido um farmacêutico responsável substituto, em conformidade com a Lei 5.991/73 Art. 15 Parágrafos 1º e 2º. Parágrafo Primeiro: Descumprida a Lei acima mencionada, será o profissional eximido de qualquer responsabilidade, sujeitando-se o estabelecimento às sanções legais cabíveis. Parágrafo Segundo: A carga horária semanal, de responsabilidade do farmacêutico técnico responsável titular especificando-se o horário diário de trabalho, deverá ser registrada no Conselho Regional de Farmácia."
SINDICATO DOS FARMACÊUTICOS DO ESTADO DA BAHIA – SINDIFARMA,CONVENÇÃO COLETIVA DE TRABALHO 2024/2025,CLÁUSULA VIGÉSIMA SÉTIMA - RESPONSABILIDADE TÉCNICA,"Profissionais com responsabilidade técnica (laboratório ou hospitalar) terão remuneração 20% superior, inclusive se forem o único profissional com essa função.","O profissional que vier assumir a responsabilidade técnica de Laboratório de Análise Clínica e responsabilidade técnica hospitalar, conforme definido em Lei, fica assegurada uma remuneração correspondente a 20% (vinte por cento) superior à dos profissionais que não possuem tal responsabilidade. Nas instituições que tiverem apenas um único profissional, fica assegurada esta mesma gratificação de responsabilidade técnica."
SINDICATO DOS FARMACÊUTICOS DO ESTADO DA BAHIA – SINDIFARMA,CONVENÇÃO COLETIVA DE TRABALHO 2024/2025,CLÁUSULA VIGÉSIMA OITAVA - AVALIAÇÃO DO ACORDO,"Sindicato patronal e SINDIFARMA-BA se reunirão semestralmente para avaliar o acordo.","A representação patronal e o SINDIFARMA-BA, ordinariamente, reunir-se-ão a cada semestre para avaliação do pacto aqui estabelecido."
